Order ID,Date,Region,Category,Product,Price,Quantity,Total Sales,Payment Method,Customer Name,Customer Age
d762b662-0e24-486f-b5ff-5b1a1cdcd219,2023-04-19,West,Clothing,Mrs,249.27,1,249.27,Cash,Faith Hamilton,42
4d5e88c2-714e-4c51-b40a-dd3a295d563c,2024-06-22,East,Food,Everybody,280.86,8,2246.88,Cash,Mark Rivas,65
9e350562-0301-47e8-bdcf-fac5664c8a3c,2023-11-21,East,Furniture,Especially,322.81,3,968.43,Online Payment,Joseph Ross,50
b67fb984-e369-446d-8d1a-be955b682fcd,2023-06-17,South,Food,Apply,121.89,5,609.45,Credit Card,Robert Tucker,37
54a110db-d277-4bf8-91f2-33ddea1c7028,2023-06-23,South,Automobile,Large,82.57,7,577.99,Debit Card,Victor Griffin,69
39333eb4-91eb-4416-8a47-9570000e476f,2024-08-29,West,Furniture,Type,128.49,8,1027.92,Online Payment,Whitney Skinner,47
7bc58ba2-f734-4fd9-887e-cdc7c199206a,2025-02-13,East,Automobile,Forward,76.21,10,762.1,Credit Card,Patrick Cabrera,28
cd6e8c94-9ecf-444f-ab2b-861eabac1e63,2025-02-23,South,Automobile,Your,337.42,8,2699.36,Debit Card,Andrew Scott,21
b964b411-c584-4ebe-9e11-f2866d2ec99f,2023-08-21,West,Food,Civil,287.66,1,287.66,Cash,Rhonda West,35
953ae9a0-0f6f-4e2f-964f-f01c1180b570,2024-06-01,North,Food,Good,234.1,5,1170.5,Debit Card,Lisa French,35
15aa5084-b626-45b2-b056-1c15f313b433,2025-02-11,North,Food,Rich,388.2,2,776.4,Cash,Brian Miller,65
b4a3771e-ca79-456c-aa22-1b899ee26334,2023-03-24,South,Electronics,Try,24.05,10,240.5,Cash,Stacy Bailey,35
62017d58-91d5-40f8-aed0-61b5896ab587,2024-12-10,North,Furniture,Available,456.5,5,2282.5,Debit Card,Sandra Snow,29
8346eaa2-d883-44c8-9c65-b1b537e719c4,2024-10-28,North,Electronics,Foreign,491.61,6,2949.66,Online Payment,Caitlin Moore,41
33e5017a-722e-4157-a7e4-deca89bace56,2024-10-31,South,Clothing,Knowledge,360.59,6,2163.54,Credit Card,Nancy Brown,20
bc0493fd-ca9b-4570-b355-6bdf10856b4f,2024-10-03,West,Food,Begin,496.91,3,1490.73,Credit Card,Jennifer Powell,19
e27c246a-11d0-4504-b521-d2066b21e1f8,2024-03-21,West,Food,Instead,410.71,7,2874.97,Cash,Dana Mccall,38
e4498ef8-eb94-4a3d-9243-64c407c882c3,2024-12-27,North,Clothing,Direction,243.26,1,243.26,Credit Card,Leah Arnold,58
8820152a-9293-4f88-a497-5c66a2f843f2,2024-06-23,East,Furniture,Structure,138.82,2,277.64,Debit Card,Cynthia Baker,50
799cf4fd-d892-4794-95b7-e2b5bc23a6fc,2024-12-11,East,Automobile,Listen,316.48,10,3164.8,Debit Card,Anna Valdez,25
74e446d8-84d3-4d22-9eef-93adfda79f88,2023-09-05,South,Clothing,Nice,273.06,2,546.12,Debit Card,Michael Wright,66
2c9d7001-cbf4-486f-a4ca-ab69daa8b76e,2024-04-10,North,Clothing,Authority,282.08,6,1692.48,Online Payment,Samantha Bowen,56
f59bbc8b-862e-4a68-a9f3-c18bf64b09e2,2024-06-02,West,Clothing,Something,200.69,6,1204.14,Debit Card,Stephanie Fernandez,52
81b9e25a-2e94-4fbe-a598-bbefaa767f8c,2023-06-05,South,Clothing,Play,190.09,10,1900.9,Cash,Laura Kennedy,57
fd6ffdb6-0858-493a-8325-88b5636b3b86,2023-04-15,East,Clothing,Must,338.36,3,1015.08,Debit Card,Frances Mcpherson,64
e32ce4dd-c5c3-4165-8b27-09d76eac1da7,2023-07-16,West,Electronics,Street,303.45,5,1517.25,Debit Card,Barbara Melton,59
3bba7257-191d-410c-b1e5-3df802c89123,2024-06-06,North,Clothing,Keep,134.08,10,1340.8,Debit Card,Justin Obrien,56
22e7caf9-3904-4367-9deb-b9d113afe62c,2023-07-07,North,Furniture,Argue,193.13,9,1738.17,Debit Card,Cassie Warren,19
59572b91-8534-4fc4-85b9-24d833fb7e15,2024-05-24,North,Electronics,Turn,469.43,5,2347.15,Online Payment,Stephanie Morales,50
147d16ca-f355-4aa4-b411-61cca8239ff4,2025-01-26,South,Clothing,Everybody,183.17,1,183.17,Cash,Christina Ramos,63
c30d068a-229d-47d7-a664-9a4511d7cd5c,2024-02-24,West,Automobile,Finally,395.02,1,395.02,Credit Card,Monica Moore,40
992f6c92-f42e-4c85-81f3-b99e5f184420,2024-05-29,East,Electronics,Husband,488.74,5,2443.7,Cash,Tonya Martin,67
8def59d8-3aa2-4f6c-9041-ec65f7eac01b,2024-03-04,West,Automobile,Situation,91.39,5,456.95,Debit Card,Eric Huerta,31
8c2d2dcd-91b7-46db-a910-86c83395e4b6,2024-08-24,South,Clothing,Door,348.08,4,1392.32,Credit Card,Shawn Watson,34
ae4964c6-1b17-4dd3-bf81-6464c3d1fa36,2023-05-13,North,Automobile,Build,445.99,7,3121.93,Cash,Melissa Brown,19
7130077e-e6b9-4601-b5d3-c819d7374dbb,2023-09-29,North,Food,Continue,272.27,6,1633.62,Credit Card,Maria Wright,57
c89c15ee-e697-43d6-a6ca-856b77fdf159,2023-08-24,East,Electronics,Action,478.67,5,2393.35,Debit Card,Lori Stephens,42
04263b80-ccad-4309-b688-6e761ea02ab6,2023-06-30,South,Food,Chair,112.03,3,336.09,Credit Card,Teresa Walker,26
8bc7f789-bca0-451b-a438-b113f74599cd,2024-11-07,North,Automobile,Site,203.6,8,1628.8,Cash,Alexis Neal,59
6c8b7f23-b283-4dfd-a0a1-dbd9712e02ec,2024-01-20,North,Electronics,Drop,54.19,3,162.57,Cash,Danielle Curtis,67
83f2282b-acb9-444a-9251-8237f3af8b3b,2023-05-16,North,Clothing,Education,56.62,10,566.2,Credit Card,Eric Allen,22
71a07181-af26-40ce-8da8-f34ac999a0f2,2024-01-19,North,Automobile,Ability,414.36,6,2486.16,Cash,Elizabeth Smith,39
de385a27-7ca8-4333-9d21-fcb2401b29c6,2024-03-24,South,Electronics,Fill,21.7,9,195.3,Credit Card,Ryan Johnson,32
b2f65366-8304-46a8-a266-a98f2760fd1a,2023-07-22,West,Clothing,Go,203.95,9,1835.55,Credit Card,Sara Cohen,43
c102b5fd-e32e-48c0-b3de-ab58d1e2ba35,2023-07-09,West,Furniture,For,162.91,8,1303.28,Debit Card,Shaun Jones,32
bb2f2849-31e7-4d44-a0c8-7133e7dd3999,2024-01-01,West,Furniture,Big,364.11,1,364.11,Debit Card,Tammy Ramirez,66
d746a7ad-eee6-4c8d-8b94-c5af391c8e0e,2024-02-22,West,Clothing,Trial,374.65,4,1498.6,Cash,Joe Adams,69
f9f1e553-7c52-4f30-a094-800fb00e6a81,2024-07-30,North,Clothing,But,18.54,3,55.62,Online Payment,Debra Boyd,25
53da660e-49f9-4458-8053-56cbd080ccd1,2023-06-20,West,Automobile,Pay,368.3,4,1473.2,Cash,Lee Taylor,39
176302f5-9355-4d15-a061-c992713e12ae,2023-12-17,East,Food,Board,336.56,1,336.56,Cash,Michaela Nelson,32
3d6bbfe2-7c3e-4fb1-b3ca-e67a7a685823,2024-10-09,North,Electronics,Detail,157.93,5,789.65,Online Payment,Melissa Burgess,35
c3638ed4-e215-473e-9f6f-9b2646511acd,2023-06-30,West,Furniture,We,270.09,7,1890.63,Online Payment,Robert Roberson,38
1c2d635e-dfb0-42c3-8fc3-c35355340387,2025-01-16,North,Furniture,North,419.81,5,2099.05,Credit Card,Stephanie Moore,24
f6fc6e6a-2ae1-4600-bad7-733b0f0062ba,2023-06-06,North,Electronics,Eye,429.95,3,1289.85,Online Payment,Gabriela Martin,60
c4b2766b-c391-418c-b63c-4865e7569462,2024-03-05,South,Furniture,Entire,68.09,3,204.27,Debit Card,Mark Hooper,41
c8470f60-b325-4264-9a5e-727d1046871f,2023-06-12,North,Electronics,Former,243.22,10,2432.2,Credit Card,Evan Little,20
96cb5906-63fe-41ac-a568-466fdfbc5667,2024-01-04,South,Electronics,Black,311.34,5,1556.7,Credit Card,Robert Williams,40
31ff9568-b94f-4251-8028-02df21566aeb,2023-11-10,East,Clothing,Individual,313.65,6,1881.9,Credit Card,Anna Sandoval,29
375e6880-0c76-4b6c-a499-e6f73bf3157e,2025-01-15,West,Furniture,Teach,367.09,5,1835.45,Cash,Donna Jackson,31
67039915-3849-497e-9b8d-b3a9aaedbd2d,2023-12-19,West,Electronics,Effect,361.1,1,361.1,Credit Card,Kristopher Waters,48
6b9944de-8170-4b43-b9b2-09618351eff2,2025-02-22,North,Automobile,No,235.85,7,1650.95,Debit Card,Stephen Jones,22
177f4964-5461-4826-bb8c-95a60ff138fe,2025-02-10,South,Automobile,Win,344.37,8,2754.96,Online Payment,Patricia Davis,49
6498ca9e-bb58-4445-8a9e-0e3a6d7789fc,2024-02-28,East,Automobile,Letter,489.38,4,1957.52,Cash,Greg Summers,43
20c87d72-84d6-42c6-8bfe-00c3c74613b6,2023-08-20,South,Clothing,Technology,472.18,8,3777.44,Debit Card,Amanda Ellis,69
e6a8b154-a362-4541-bf5f-210eea23edfc,2023-06-23,North,Furniture,Nature,281.04,2,562.08,Credit Card,Robert Rodgers,21
05407778-9ff9-4ac0-afbf-94f8d3d948f2,2024-11-21,West,Electronics,Claim,248.66,2,497.32,Online Payment,Virginia Campbell,50
ff77508b-dc2d-4015-8d50-3f1b8be3ac57,2024-10-20,North,Furniture,Put,210.5,10,2105.0,Credit Card,Scott Riggs,69
f5a89be0-1ff4-49d9-a20f-fc77605ae46b,2023-12-06,West,Food,Even,93.41,1,93.41,Credit Card,Kenneth Watkins,39
54b97a99-2ca9-4355-91ef-242a3699b194,2024-04-07,East,Clothing,Risk,313.6,4,1254.4,Cash,Donna Mooney,59
e771a64c-17ec-4045-8322-15c804419800,2024-10-20,West,Furniture,Realize,417.14,9,3754.26,Cash,Stephanie Finley,31
8e8c58bd-235e-4b65-a5f4-73b953aecc23,2024-07-30,East,Clothing,Voice,378.23,8,3025.84,Debit Card,Alicia Adams,69
f8290c6c-672e-4aa4-be08-e629333c9453,2023-10-23,West,Furniture,Seem,64.53,8,516.24,Credit Card,Lauren Hernandez,30
96ef309e-c1e6-4325-abeb-c624c10364c4,2024-12-25,North,Food,During,371.37,6,2228.22,Cash,Vanessa Hamilton,53
08a81c1d-5abd-47bb-9d15-ee84ebcf996d,2024-04-05,South,Automobile,You,493.54,5,2467.7,Credit Card,Rachel Curtis,26
c962e6e1-ea40-4d37-ad3c-399780c46904,2024-03-10,West,Clothing,Better,393.92,3,1181.76,Cash,Walter Terry,39
089d6e00-30de-4405-af7f-c662248908c4,2023-10-10,East,Furniture,Language,180.97,10,1809.7,Online Payment,Natalie Gregory,67
9e0b0a26-8e42-47ed-89d7-1e0567d9dfce,2023-08-31,East,Furniture,Option,248.46,2,496.92,Online Payment,Brittany Adams,42
18c285fe-34ca-421f-947c-c81c4f8f5d0a,2024-02-04,East,Automobile,Recently,211.09,4,844.36,Debit Card,Stephen Medina,51
0a75fbb4-21e4-4237-bafc-418a7598fff4,2023-05-26,West,Furniture,Language,352.71,10,3527.1,Cash,Brent Rivera,63
ce8ecd72-329b-40c4-b440-74e64fe20a79,2023-07-17,East,Food,Field,15.6,10,156.0,Cash,Karen Weber,25
b243f162-821e-48f6-ad8c-b7a9b54beec6,2023-03-10,West,Electronics,These,150.71,1,150.71,Debit Card,Julie Durham,29
c6809de4-6ecd-4889-9cba-e73ad28c0909,2024-09-10,South,Automobile,Thousand,202.39,7,1416.73,Credit Card,Haley Decker,60
19623a3a-66a2-4aa9-a412-5f4f07c6911d,2024-12-07,South,Automobile,Option,225.55,2,451.1,Debit Card,Keith Rivera,53
e3c43b57-fe22-4bab-afbf-1d866d83c4c6,2023-12-01,South,Food,Strong,429.18,8,3433.44,Debit Card,David Sanchez,43
9aaa976c-fbdc-44c5-b12c-f678f36dd61e,2023-04-07,North,Clothing,Firm,304.41,5,1522.05,Debit Card,April Miller,55
213faffe-d0f6-40bb-9862-197556fb2cb9,2025-01-16,South,Clothing,Public,366.78,8,2934.24,Credit Card,Christine Irwin,63
4bcd0f40-03cd-4599-a0df-0456061a0d3c,2023-11-04,East,Electronics,Already,408.84,3,1226.52,Debit Card,Sarah Yates,40
b305925f-e7f9-44d3-a0ed-e9a0b75c0348,2023-04-26,South,Furniture,Modern,408.09,6,2448.54,Online Payment,Cassandra Davis,68
9d85d206-0b34-4d48-be2b-ddfb750e00a1,2024-03-07,East,Food,Possible,99.46,4,397.84,Online Payment,Crystal Williams,36
1bccae65-570a-4a72-814b-48cf6d36def2,2023-10-20,South,Food,Force,429.43,3,1288.29,Online Payment,Lee Buck,40
81ec7172-2c49-42af-bd1b-7b9191e1b3e4,2024-01-11,West,Electronics,Remain,437.35,7,3061.45,Cash,Michael Hartman,38
22514686-aee9-4eba-b00d-156cb42c5617,2023-06-05,North,Automobile,Wall,220.33,3,660.99,Debit Card,Jerome Johnson,62
bce747b8-5f44-446a-b0af-ebacb6d8eab3,2024-06-15,South,Clothing,New,317.27,6,1903.62,Online Payment,Tyler Robinson,51
263e4640-db52-4552-adcf-60c4864ac043,2024-04-27,East,Food,Father,178.14,5,890.7,Cash,Angela Griffin,18
fc1f3a27-2ac1-484c-9644-5dab2b18cfb9,2024-12-24,West,Furniture,Behavior,354.05,4,1416.2,Cash,Diane Hall,46
28500c7b-4ce5-4ecd-9e9c-aa63aa51a5f4,2024-10-06,North,Food,Nice,391.76,6,2350.56,Credit Card,Penny Long,56
73ac81af-5b28-47a7-858a-ea3e7ad08f68,2024-03-16,South,Furniture,Push,123.79,6,742.74,Online Payment,Donald Howell,23
f536f51c-5475-4ded-8cd2-37ab3f5ea107,2024-11-17,South,Furniture,Wear,111.32,3,333.96,Debit Card,Kimberly Chavez,55
ba2f7b13-5ddc-40f8-8e29-125ecc088c61,2023-04-03,South,Electronics,Site,264.81,8,2118.48,Credit Card,Darrell Haley,19
19b0e6c8-09e6-4d0a-8faa-d2c92e40287a,2024-08-12,North,Automobile,Ten,274.0,2,548.0,Cash,Kevin Mann,66
753fd140-bc38-4345-a72b-f9410a2c57d1,2024-09-12,West,Clothing,Where,41.42,4,165.68,Debit Card,Diane Dunn,60
026d2b87-3483-4d4c-9e45-c20e898b9096,2023-04-23,South,Electronics,My,338.79,6,2032.74,Online Payment,David Reed,69
6fec0950-4c6d-40a6-b0e0-18c52f158f55,2024-04-06,East,Automobile,Pm,122.54,10,1225.4,Credit Card,Samuel Jackson,54
7028099e-9632-43ec-af59-8550156da6f0,2024-02-17,West,Food,Also,492.59,7,3448.13,Debit Card,Eric Williams,25
c9cbcdcf-0276-4444-9b6d-2677fef6a04f,2024-03-11,West,Clothing,Similar,221.65,9,1994.85,Credit Card,Luke Casey,26
0ace3eb4-3c39-4050-b1f3-d9bfc094975d,2024-10-19,West,Electronics,Local,60.77,4,243.08,Debit Card,Brandi Osborne,35
5d6edd90-b33d-4c67-887b-d885029cd0b1,2024-08-10,East,Food,Exactly,191.6,10,1916.0,Credit Card,Lisa Ward,51
a69ddb29-4f77-4690-a63e-eacf17d1ebd0,2024-05-24,West,Food,Degree,151.33,8,1210.64,Debit Card,Hannah Alexander,22
72924cc0-6d9d-4b4d-97f5-6fd9c7f1fdc2,2024-04-10,West,Electronics,Radio,311.0,2,622.0,Cash,Laura Sellers,42
006bbe6b-6f40-4e29-90ee-a010256b8ef4,2023-10-20,East,Food,Still,173.61,4,694.44,Cash,Justin Freeman,44
587c57cf-56de-48ec-b3cc-5f44f52e30d0,2023-03-23,East,Electronics,Tv,181.22,5,906.1,Debit Card,Melinda Mullins,55
3c7d623c-200f-44d8-a67e-c0518094313b,2023-07-30,South,Furniture,Leave,201.27,8,1610.16,Cash,Bethany Taylor,63
687e0d51-5c25-4d0e-bd10-51f76cd17769,2025-02-05,East,Clothing,Although,274.68,6,1648.08,Credit Card,Maria Richards,66
fb63c09c-8baf-4ba3-b502-ccaadf14d4aa,2023-11-25,South,Food,Teach,446.52,1,446.52,Credit Card,Kevin Davis,48
171b07af-2ea8-4a4f-bf82-9cbf5a907f81,2024-12-06,South,Electronics,Successful,123.51,5,617.55,Online Payment,Ann Morgan,45
0f5981a1-e015-4d46-9716-e9d2c53a7648,2025-02-23,South,Clothing,Serious,83.16,5,415.8,Debit Card,Jose Torres,24
3a4c1f81-6c29-438b-99a1-df0b0720b739,2023-12-08,North,Automobile,Join,396.0,3,1188.0,Cash,Colleen Rodriguez,56
bac95444-1ba1-49b0-af55-ec1ea5500883,2024-08-31,West,Electronics,Film,162.13,9,1459.17,Cash,Kelly Baker,61
9bf7921e-3739-4616-a26b-77c52f2cdecb,2023-08-06,North,Electronics,Now,109.89,4,439.56,Cash,Patricia Murray,53
48e24429-0079-49f4-9a63-348cef0abc20,2024-08-25,North,Furniture,Indeed,138.42,3,415.26,Cash,George Ortiz,23
018b95f8-1bf5-406d-9cf0-c327ec34980b,2024-10-28,North,Food,Rather,368.02,9,3312.18,Cash,Tamara Jarvis,52
e31a106a-2faf-4700-86cd-f3fd0df91ffe,2024-09-11,North,Clothing,Protect,214.25,3,642.75,Cash,Jennifer Armstrong,22
230c92f7-47aa-41b5-9425-e400042ca2e7,2024-11-02,East,Clothing,Sea,409.93,10,4099.3,Credit Card,Brian Peters,40
a5ff0974-e774-4a31-b0bf-4911f3a47db0,2024-08-18,North,Electronics,Reach,397.64,6,2385.84,Online Payment,Tina Henderson,37
6d022bd3-536e-476d-8af3-9c9657280dce,2025-01-30,West,Electronics,Inside,171.98,4,687.92,Credit Card,Mark Davis,64
86f4cfa3-01d3-48c3-8850-12e8cb4561d1,2023-11-03,North,Electronics,Score,166.31,5,831.55,Online Payment,Thomas Perez,38
d39d8db6-1a20-41a8-8835-1092f1c3c060,2023-09-27,North,Electronics,Tell,84.56,5,422.8,Credit Card,Lisa Small,32
78fda557-22bd-4712-8e19-19c5d813b22c,2023-07-30,West,Clothing,Nature,110.95,5,554.75,Credit Card,Emily Powell,46
55fc4b12-904a-420a-9ac3-8e12bd811608,2024-10-07,West,Furniture,Support,272.45,6,1634.7,Credit Card,Marissa Warner,49
311e8182-a038-4c00-8b3b-c02fcd01ee5f,2024-12-29,East,Automobile,Large,279.53,3,838.59,Debit Card,Jaime Brown,31
81c4805b-e69b-4a76-83d9-e0387e9cef7f,2024-08-31,South,Clothing,First,28.28,1,28.28,Credit Card,James Robinson,68
9d59f9a8-664a-4f82-9292-31748ff6a96e,2024-10-05,West,Electronics,Although,338.31,3,1014.93,Online Payment,Christopher Cross,59
3037370e-27b0-4ec9-a79d-34bcbff04c99,2023-06-17,West,Clothing,White,326.52,3,979.56,Credit Card,Jonathan Chapman,50
4cc30d11-e0c1-4785-8797-e53072eea077,2023-10-22,South,Electronics,Really,126.56,3,379.68,Credit Card,Sydney Sandoval,42
8fc09d80-d05b-46fc-af6c-04839038cef8,2024-12-09,North,Food,Window,159.07,2,318.14,Debit Card,David Huber,42
f93eda25-88d8-47e8-9477-49380db533f5,2023-12-10,South,Electronics,Ball,84.78,1,84.78,Debit Card,William Johnson,65
b3e78cb7-8f10-42dd-a19b-b25cec16999c,2023-11-19,North,Furniture,She,70.88,7,496.16,Cash,Robert Rivas,53
ea74cc92-1153-44bd-8e10-00ee39a82822,2023-06-16,South,Furniture,Campaign,297.76,4,1191.04,Credit Card,Daniel Jones,29
9367db17-c0b8-4f4e-8da8-c2abbcdbfa6d,2023-03-16,North,Clothing,Sister,429.7,8,3437.6,Credit Card,Lisa Rivera,19
dd268a2d-9a57-44cd-bb4c-25893f18e7b3,2023-07-21,South,Food,Spring,376.91,4,1507.64,Online Payment,Hayley Garcia,59
b21d05f4-03de-45f9-82d9-da0a36a8f242,2023-08-05,East,Furniture,Gas,77.58,3,232.74,Online Payment,Bianca Harrell,44
a2ecefc9-0900-4f23-af2a-d032bd777d6e,2023-08-28,North,Electronics,Senior,252.18,4,1008.72,Credit Card,Jordan Nguyen,61
38bf6895-efe1-45ba-8bb0-5801934b6354,2023-07-24,East,Automobile,Water,32.78,5,163.9,Credit Card,Tiffany Lawson,26
ea7b44e0-9872-4387-b418-3e0ab51ab3ad,2025-02-22,South,Automobile,Add,197.27,10,1972.7,Cash,Brittany Adams,55
88586a78-970b-44c3-9a85-fa405d3a6ed6,2024-03-04,West,Automobile,American,366.84,1,366.84,Cash,Michael Juarez,67
cb5b7fe7-0403-4b2f-ad3a-262005b237e2,2025-01-03,South,Clothing,Administration,265.64,8,2125.12,Debit Card,Nicole Yates,61
5c31a756-0e87-4464-88d2-8b272aea0000,2023-09-11,East,Furniture,Eight,300.08,5,1500.4,Cash,George Patterson,37
51a0d323-05d9-463a-bf41-0b5c3ef3fd70,2025-01-19,South,Electronics,Sell,327.35,6,1964.1,Credit Card,Gary Long,46
4b852a9d-7e1a-465a-a867-f0193b9ae278,2024-04-01,West,Furniture,Age,305.0,2,610.0,Debit Card,Kayla Lewis,29
fb8722d4-386c-492f-9194-8ee636e6cd8c,2024-01-26,South,Furniture,Visit,465.07,10,4650.7,Debit Card,Sarah Johnson,32
ba232395-6b16-4b34-9e09-7f2129748c40,2024-12-09,East,Food,Discover,353.55,9,3181.95,Debit Card,Jerry Kline,68
0272145b-73f3-4afd-9b6c-c251660830ea,2023-07-03,South,Electronics,Usually,367.58,6,2205.48,Online Payment,Brett Leon,44
942524c0-bf00-4061-aeef-c067cbbc34fb,2024-03-07,South,Automobile,Enjoy,120.98,9,1088.82,Debit Card,Savannah Robinson,55
96c765b9-0580-4414-8407-aa10cf1746b9,2023-04-25,South,Food,Reduce,401.73,3,1205.19,Debit Card,Joseph Ford,68
5795e73e-de66-4c3e-bcbd-0db3d3a5244d,2024-04-18,West,Electronics,Style,39.65,10,396.5,Cash,Jacqueline Thompson,48
e3ff0475-8ab7-4d63-b980-ad8652ec543d,2023-11-25,East,Clothing,Heart,232.82,9,2095.38,Cash,James Armstrong,47
e1b6df45-b16c-4811-bd10-30ee9e5e46ab,2024-10-18,South,Furniture,Near,281.03,9,2529.27,Debit Card,Guy Wade,58
c88d92c3-d725-4b19-9d7a-234493fece16,2024-07-30,West,Clothing,Different,88.6,7,620.2,Debit Card,Lee Brown,21
2d732fda-caf6-4ca1-8873-ba562e745530,2024-11-06,East,Furniture,Line,436.16,6,2616.96,Debit Card,Cassandra Ford,57
90e6bb66-380f-457d-9843-7bc1446a8655,2025-02-17,West,Electronics,Name,58.29,4,233.16,Cash,Shaun Woodard,24
d6a1936c-6e94-4985-ad61-28297f6772b6,2025-02-23,South,Clothing,I,122.7,10,1227.0,Cash,Brittany Kirk,47
eea454f1-f8ef-454c-be5d-245b069e31ad,2024-07-09,North,Clothing,Produce,146.9,6,881.4,Online Payment,Ronnie Shaw,44
247d5636-9909-492c-81c4-c8d4dd06cf8b,2023-05-27,West,Electronics,None,212.84,4,851.36,Credit Card,Tracy Evans,25
64fb2349-c906-4960-8399-e4971a8c0eee,2024-08-29,East,Food,Perform,103.83,10,1038.3,Cash,Jessica Mckenzie,29
47103a23-c01c-4dd7-a440-2bb03788948d,2025-01-31,South,Furniture,Each,79.81,10,798.1,Credit Card,Katherine Adams,51
604d4531-760e-473a-b760-018038f805ed,2024-05-30,East,Automobile,Enough,291.58,6,1749.48,Cash,Jason Simmons,19
39fbb2cb-6d02-410c-b48c-bd43171acf9e,2024-10-11,West,Clothing,Most,67.07,5,335.35,Credit Card,Dakota Chang,22
fc417a1e-5b5a-4b8f-9771-4a5b720af9d0,2024-12-04,South,Automobile,On,478.26,2,956.52,Debit Card,Nancy Wood,26
0998457d-3ce0-4882-9c49-450d3065fef3,2024-12-21,East,Electronics,Story,305.85,3,917.55,Credit Card,Linda Goodwin,46
51d1c144-f4bb-4cc5-9153-b0d8c9e34766,2023-12-26,North,Automobile,Hope,382.17,8,3057.36,Credit Card,Mr. David Massey,64
e0348a14-ee50-4ea7-8983-dd81c2a8f5e0,2024-05-21,North,Food,Relationship,92.54,8,740.32,Credit Card,Mrs. Elizabeth Lee MD,57
4601620e-4981-4275-87d1-fbc0c04b7da6,2023-12-22,North,Food,Mean,51.37,1,51.37,Cash,Samuel Pena,18
08142d13-d583-4aaa-a10f-6b1b6949d6a5,2024-10-03,West,Automobile,Property,222.71,9,2004.39,Online Payment,Joel Powers,35
ebd51b7d-92b6-4218-9e63-87b85b2557bd,2023-05-10,West,Furniture,Deep,471.9,5,2359.5,Debit Card,Matthew Bell,66
33255b54-7537-4222-93e5-5d332c750303,2024-12-15,West,Electronics,Scientist,235.97,4,943.88,Cash,Steven Montgomery,49
55d68e94-7317-4456-99b4-90df35852a22,2024-12-30,South,Clothing,Score,225.12,2,450.24,Credit Card,Brian Shannon,31
8e47c18e-847e-4bda-a95a-8560c827d575,2024-08-18,East,Clothing,City,121.78,9,1096.02,Credit Card,Bridget King,40
f188c2b1-cf9a-4c41-aa5a-4981a6070a6b,2025-02-28,North,Clothing,Hard,453.35,6,2720.1,Debit Card,Shane Joseph,27
be094f34-703b-44d5-b766-274a416ef88e,2025-02-14,West,Electronics,Down,453.54,3,1360.62,Credit Card,Joshua Grant,23
7f0045eb-9df4-4448-8987-577e0a6029d3,2023-07-29,North,Electronics,Prove,251.46,8,2011.68,Debit Card,Alexis Harris,36
47483ce1-8595-4b44-9d66-f63bc5aa6fbf,2024-05-24,South,Clothing,That,381.54,8,3052.32,Cash,Sarah Mckenzie,28
557d4295-fa91-4b35-b6a2-8b76160a0d78,2024-08-12,West,Automobile,Interest,390.42,6,2342.52,Credit Card,Jaime Dennis,66
2efacab9-9ffc-4926-9873-b64c90e05570,2023-04-26,East,Clothing,Usually,132.42,2,264.84,Credit Card,Elizabeth Martinez,36
5b652445-8a39-441c-bdd5-cabe34b386ca,2024-02-03,East,Food,Today,354.77,9,3192.93,Cash,Kenneth Hood,56
0e5774ac-e6be-4c37-a434-24f339a0eb0d,2023-05-01,West,Clothing,Admit,205.83,10,2058.3,Credit Card,Ashley Gray,54
726f8647-d6e3-41bd-84ba-1d30591699f3,2023-09-07,West,Furniture,Kitchen,310.57,7,2173.99,Debit Card,Lisa Miller,53
2b2614ca-720e-4da8-bf5a-56da8b09b516,2024-01-12,East,Automobile,Lead,378.87,1,378.87,Credit Card,Jennifer Flynn,59
a1719406-1a3d-49d5-86d7-9daa07034274,2023-08-10,West,Furniture,Along,68.02,3,204.06,Debit Card,Theresa Bell,41
a55002a0-b819-46c1-9fad-0784f6be2709,2024-02-01,East,Food,Another,38.01,2,76.02,Credit Card,Kerry Duffy,52
b6a4e96c-e9af-4fff-908f-216ec785081d,2024-04-25,East,Food,College,412.12,8,3296.96,Debit Card,Timothy Jones Jr.,19
cfec4ac3-9127-4c94-acb2-2cee32aeadde,2023-03-12,South,Food,Sometimes,355.26,4,1421.04,Credit Card,Craig Williams,28
618d8a2f-a116-44c4-8f24-c795b34cebbc,2024-10-19,North,Food,Per,166.07,6,996.42,Cash,Cory Thomas,61
f00cb2b3-96af-472f-8cfe-bf616f48d02a,2024-07-25,West,Clothing,Style,352.6,8,2820.8,Online Payment,Marilyn Bennett,57
b0162397-c746-4ebf-b7c8-e9099b093bcb,2024-12-20,South,Electronics,Just,186.79,4,747.16,Debit Card,Jeremy Rangel,22
5e1c7ef8-abda-428f-b716-9510203c3151,2023-10-14,West,Automobile,Win,486.02,8,3888.16,Debit Card,Daniel Massey,38
82a7545b-2229-45c6-acff-415d0638de26,2024-05-28,South,Automobile,Age,409.33,10,4093.3,Online Payment,Nicholas Stanley,44
e8fd8cb6-677a-4182-bee2-b03dd2e2eca7,2023-12-28,West,Food,Six,270.46,3,811.38,Online Payment,Amber Allen,56
e132ff63-b00b-4273-9a0c-959482cd16bf,2023-11-28,North,Electronics,Identify,381.94,5,1909.7,Credit Card,Jonathan Stewart,40
